raw_name,accepted_name,gbif_key,genus,family,order,class,phylum,kingdom,status,match_type,confidence,ok,reason,retrieved_at
Stenoloma chusanum,Odontosoria chinensis,8586632,Odontosoria,Lindsaeaceae,Polypodiales,Polypodiopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Stephanandra incisa,Neillia incisa,3853033,Neillia,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Stephania cephalantha,Stephania cephalantha,5592644,Stephania,Menispermaceae,Ranunculales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Stephania tetrandra,Stephania tetrandra,5592737,Stephania,Menispermaceae,Ranunculales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Sterculia africana,Sterculia africana,7342772,Sterculia,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Sterculia platanifolia,Firmiana simplex,3152111,Firmiana,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Sterculia scaphigera,Sterculia scaphigera,7362874,Sterculia,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Sterculia urens,Sterculia urens,5406674,Sterculia,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Stereospermum suaveolens,Stereospermum chelonoides,4092354,Stereospermum,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Stevia rebaudiana,Stevia rebaudiana,3125557,Stevia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Steviol glycosides,,,,,,,,,,NONE,0,False,no_match:NONE,2026-08-20
Stewartia koreana,Stewartia pseudocamellia,5528315,Stewartia,Theaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,97,True,,2026-08-20
Stillingia sylvatica,Stillingia sylvatica,3055154,Stillingia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Stipa tenacissima,,,Stipa,Poaceae,Poales,,,Plantae,,HIGHERRANK,0,False,no_match:HIGHERRANK|genus_fallback,2026-08-20
Streblus asper,Streblus asper,10242935,Streblus,Moraceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Strelitzia nicolai,Strelitzia nicolai,2763112,Strelitzia,Strelitziaceae,Zingiberales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Streptococcus thermophilus,Streptococcus thermophilus,7381052,Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,ACCEPTED,EXACT,99,True,,2026-08-20
Streptococcus zooepidemicus,,,Streptococcus,Streptococcaceae,Lactobacillales,,,Bacteria,,HIGHERRANK,0,False,no_match:HIGHERRANK|genus_fallback,2026-08-20
Strychnos potatorum,Strychnos potatorum,7725922,Strychnos,Loganiaceae,Gentianales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Stryphnodendron adstringens,Stryphnodendron adstringens,2951737,Stryphnodendron,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Styrach obassis,Styrax obassia,5541162,Styrax,Styracaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,FUZZY,80,True,,2026-08-20
Styrax benzoin,Styrax benzoin,5371679,Styrax,Styracaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Styrax japonicus,Styrax japonicus,5371678,Styrax,Styracaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Styrax tonkinensis,Styrax tonkinensis,5371676,Styrax,Styracaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Suaeda asparagoides,Suaeda glauca,7339791,Suaeda,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Suaeda maritima,Suaeda maritima,3083541,Suaeda,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Suaeda salsa,Suaeda salsa,6035568,Suaeda,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Sutherlandia frutescens,Lessertia frutescens,5633333,Lessertia,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,97,True,,2026-08-20
Swertia chirata,Swertia chirata,5596317,Swertia,Gentianaceae,Gentianales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Swertia japonica,Swertia japonica,7270341,Swertia,Gentianaceae,Gentianales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Swertia pseudochinensis,Swertia pseudochinensis,7270188,Swertia,Gentianaceae,Gentianales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Syagrus coronata,Syagrus coronata,5293875,Syagrus,Arecaceae,Arecales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Symphoricarpos albus,Symphoricarpos albus,8012439,Symphoricarpos,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Symphytum officinale,Symphytum officinale,7558421,Symphytum,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Symplocos racemosa,Symplocos racemosa,7902154,Symplocos,Symplocaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Syngonanthus nitens,Syngonanthus nitens,2689651,Syngonanthus,Eriocaulaceae,Poales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Synsepalum dulcificum,Synsepalum dulcificum,2886039,Synsepalum,Sapotaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Synurus palmatopinnatifidus,Synurus deltoides,3150727,Synurus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Syringa oblata,Syringa oblata,6433171,Syringa,Oleaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Syringa vulgaris,Syringa vulgaris,5415039,Syringa,Oleaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Syzygium aqueum,Syzygium aqueum,3183335,Syzygium,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Syzygium aromaticum,Syzygium aromaticum,3183002,Syzygium,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Syzygium jambos,Syzygium jambos,3183534,Syzygium,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Syzygium luehmannii,Syzygium luehmannii,3182303,Syzygium,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Syzygium malaccense,Syzygium malaccense,3184509,Syzygium,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Syzygium nervosum,Syzygium nervosum,3184115,Syzygium,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Syzygium polyanthum,Syzygium polyanthum,3182288,Syzygium,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Syzygium samarangense,Syzygium samarangense,3183180,Syzygium,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tabebuia avellanedae,Handroanthus impetiginosum,4092242,Handroanthus,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,97,True,,2026-08-20
Tabebuia impetiginosa,Tabebuia impetiginosa,10778380,Tabebuia,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Tabebuia serratifolia,Tabebuia serratifolia,7353404,Tabebuia,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Tabebuia spp,,,Tabebuia,Bignoniaceae,Lamiales,,,Plantae,,HIGHERRANK,0,False,no_match:HIGHERRANK|genus_fallback,2026-08-20
Tagetes erecta,Tagetes erecta,3088488,Tagetes,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tagetes minuta,Tagetes minuta,3088481,Tagetes,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tagetes patula,Tagetes erecta,3088488,Tagetes,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Talinum fruticosum,Talinum fruticosum,3084670,Talinum,Talinaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Talinum paniculatum,Talinum paniculatum,3084672,Talinum,Talinaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Tamarindus indica,Tamarindus indica,2975768,Tamarindus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tamarix chinensis,Tamarix chinensis,2874696,Tamarix,Tamaricaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Tambourissa trichophylla,Tambourissa trichophylla,3783067,Tambourissa,Monimiaceae,Laurales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tanacetum annuum,Vogtia annua,7392261,Vogtia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Tanacetum cinerariifolium,Tanacetum cinerariifolium,3118284,Tanacetum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tanacetum vulgare,Tanacetum vulgare,3118274,Tanacetum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tapirira guianensis,Tapirira guianensis,7321555,Tapirira,Anacardiaceae,Sapindales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tar oil,,,,,,,,,,NONE,0,False,no_match:NONE,2026-08-20
Taraktogenos kurzii,Hydnocarpus kurzii,2874151,Hydnocarpus,Achariaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Taraxacum brachyceras,Taraxacum brachyceras,5393927,Taraxacum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Taraxacum coreanum,Taraxacum coreanum,5394353,Taraxacum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Taraxacum hallaisanensis,Taraxacum hallaisanense,5697957,Taraxacum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,FUZZY,96,True,,2026-08-20
Taraxacum mongolicum,Taraxacum mongolicum,5394645,Taraxacum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Taraxacum officinale,Taraxacum officinale,5394163,Taraxacum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Taraxacum platycarpum,Taraxacum platycarpum,5393953,Taraxacum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Taraxacum sinicum,Taraxacum sinicum,5393992,Taraxacum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tarchonanthus camphoratus,Tarchonanthus camphoratus,3141279,Tarchonanthus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Tasmannia lanceolata,Drimys aromatica,7288425,Drimys,Winteraceae,Canellales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Taxillus yadoriki,Taxillus sutchuenensis,8680087,Taxillus,Loranthaceae,Santalales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Taxus cuspidata,Taxus cuspidata,5284524,Taxus,Taxaceae,Pinales,Pinopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tecoma curialis,Handroanthus heptaphyllus,4092253,Handroanthus,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Tecoma lapacho,Handroanthus lapacho,4092201,Handroanthus,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Tectona grandis,Tectona grandis,2925649,Tectona,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Telfairia pedata,Telfairia pedata,2874670,Telfairia,Cucurbitaceae,Cucurbitales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Telopea speciosissima,Telopea speciosissima,3996729,Telopea,Proteaceae,Proteales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Telosma cordata,Telosma cordata,3570803,Telosma,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tephrosia purpurea,Tephrosia purpurea,5342239,Tephrosia,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Terminalia arjuna,Terminalia arjuna,3699548,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Terminalia bellerica,Terminalia bellirica,3189390,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,FUZZY,93,True,,2026-08-20
Terminalia bellirica,Terminalia bellirica,3189390,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Terminalia catappa,Terminalia catappa,3189394,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Terminalia chebula,Terminalia chebula,3189388,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Terminalia ferdinandiana,Terminalia ferdinandiana,3699413,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Terminalia sericea,Terminalia sericea,3699769,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Tetrabaena socialis,Tetrabaena socialis,2638826,Tetrabaena,Tetrabaenaceae,Volvocales,Chlorophyceae,Chlorophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tetragonia tetragonoides,Tetragonia tetragonoides,5554574,Tetragonia,Aizoaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tetrapanax papyrifer,Tetrapanax papyrifer,3035275,Tetrapanax,Araliaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tetrapleura tetraptera,Tetrapleura tetraptera,5347354,Tetrapleura,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tetraselmis chui,Tetraselmis chuii,2688046,Tetraselmis,Chlorodendraceae,Chlorodendrales,Prasinophyceae,Chlorophyta,Plantae,ACCEPTED,FUZZY,96,True,,2026-08-20
Teucrium canadense,Teucrium canadense,2926899,Teucrium,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Teucrium scorodonia,Teucrium scorodonia,2926901,Teucrium,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Teucrium viscidum,Teucrium viscidum,7307951,Teucrium,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Thalassiosira eccentrica,Thalassiosira eccentrica,3193453,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Bacillariophyceae,Ochrophyta,Chromista,ACCEPTED,EXACT,99,True,,2026-08-20
Thalictrum occidentale,Thalictrum occidentale,3033154,Thalictrum,Ranunculaceae,Ranunculales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Thamnolia vermicularis,Thamnolia vermicularis,11068129,Thamnolia,Icmadophilaceae,Pertusariales,Lecanoromycetes,Ascomycota,Fungi,ACCEPTED,EXACT,99,True,,2026-08-20
Thaumatococcus danielli,Thaumatococcus daniellii,11066824,Thaumatococcus,Marantaceae,Zingiberales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,FUZZY,95,True,,2026-08-20
Thelypteris interrupta,Cyclosorus interruptus,7708168,Cyclosorus,Thelypteridaceae,Polypodiales,Polypodiopsida,Tracheophyta,Plantae,SYNONYM,EXACT,97,True,,2026-08-20
Theobroma cacao,Theobroma cacao,3152205,Theobroma,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Theobroma grandiflorum,Theobroma grandiflorum,3152208,Theobroma,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Thespesia populneoides,Thespesia populneoides,3936372,Thespesia,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Thuja koraiensis,Thuja koraiensis,2684169,Thuja,Cupressaceae,Pinales,Pinopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Thuja occidentalis,Thuja occidentalis,2684178,Thuja,Cupressaceae,Pinales,Pinopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Thuja orientalis,Platycladus orientalis,2684855,Platycladus,Cupressaceae,Pinales,Pinopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Thuja plicata,Thuja plicata,2684171,Thuja,Cupressaceae,Pinales,Pinopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Thujopsis dolabrata,Thujopsis dolabrata,2684102,Thujopsis,Cupressaceae,Pinales,Pinopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Thunbergia laurifolia,Thunbergia laurifolia,5415460,Thunbergia,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Thymus capitatus,,,,,,,,,,HIGHERRANK,0,False,no_match:HIGHERRANK,2026-08-20
Thymus citriodorus,Thymus citriodorus,5607452,Thymus,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Thymus linearis,Thymus linearis,7307095,Thymus,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Thymus mastichina,Thymus mastichina,7307002,Thymus,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Thymus praecox,Thymus praecox,5341449,Thymus,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Thymus quinquecostatus,Thymus quinquecostatus,7306727,Thymus,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Thymus serpillum,Thymus serpyllum,6409622,Thymus,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,FUZZY,95,True,,2026-08-20
Thymus serpyllum,Thymus serpyllum,6409622,Thymus,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Thymus vulgaris,Thymus vulgaris,5341442,Thymus,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Thymus zygis,Thymus zygis,7793938,Thymus,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Tiarella polyphylla,Tiarella polyphylla,5567780,Tiarella,Saxifragaceae,Saxifragales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tibouchina lepidota,Andesanthus lepidotus,10767444,Andesanthus,Melastomataceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Tilia americana,Tilia americana,3152042,Tilia,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Tilia cordata,Tilia cordata,3152047,Tilia,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Tilia europaea,Tilia europaea,3152046,Tilia,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tilia platyphyllos,Tilia platyphyllos,3152048,Tilia,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Tilia tomentosa,Tilia tomentosa,4259350,Tilia,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tilia vulgaris,Tilia europaea,3152046,Tilia,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,97,True,,2026-08-20
Tiliacora triandra,Tiliacora triandra,3831076,Tiliacora,Menispermaceae,Ranunculales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tillandsia usneoides,Tillandsia usneoides,2695149,Tillandsia,Bromeliaceae,Poales,Liliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tinospora cordifolia,Tinospora cordifolia,7520328,Tinospora,Menispermaceae,Ranunculales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Tinospora crispa,Tinospora crispa,8298918,Tinospora,Menispermaceae,Ranunculales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Tinospora tuberculata,Tinospora crispa,8298918,Tinospora,Menispermaceae,Ranunculales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,97,True,,2026-08-20
Tithonia diversifolia,Tithonia diversifolia,5396557,Tithonia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Tofieldia japonica,Triantha japonica,2864312,Triantha,Tofieldiaceae,Alismatales,Liliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Toona sinensis,Toona sinensis,7271504,Toona,Meliaceae,Sapindales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Torenia concolor,Torenia concolor,7331731,Torenia,Linderniaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Torilis japonica,Torilis japonica,3034820,Torilis,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Torreya californica,Torreya californica,5284508,Torreya,Taxaceae,Pinales,Pinopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Torreya grandis,Torreya grandis,5284483,Torreya,Taxaceae,Pinales,Pinopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Torreya nucifera,Torreya nucifera,5284492,Torreya,Taxaceae,Pinales,Pinopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Torulaspora delbrueckii,Debaryomyces delbrueckii,5260318,Debaryomyces,Saccharomycetaceae,Saccharomycetales,Saccharomycetes,Ascomycota,Fungi,SYNONYM,EXACT,97,True,,2026-08-20
Torulaspora delbruekii,Debaryomyces delbrueckii,5260318,Debaryomyces,Saccharomycetaceae,Saccharomycetales,Saccharomycetes,Ascomycota,Fungi,SYNONYM,FUZZY,92,True,,2026-08-20
Trachelospermum asiaticum,Trachelospermum asiaticum,7317060,Trachelospermum,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Trachelospermum jasminoides,Trachelospermum jasminoides,3169713,Trachelospermum,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
Trachyspermum ammi,Trachyspermum ammi,3034241,Trachyspermum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,98,True,,2026-08-20
Trapa bicornis,Trapa bicornis,7534069,Trapa,Lythraceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Trapa japonica,Trapa natans,4204450,Trapa,Lythraceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,SYNONYM,EXACT,98,True,,2026-08-20
Trapa natans,Trapa natans,3188757,Trapa,Lythraceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Tremella fuciformis,Tremella fuciformis,5237434,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,ACCEPTED,EXACT,99,True,,2026-08-20
Tribulus terrestris,Tribulus terrestris,5421116,Tribulus,Zygophyllaceae,Zygophyllales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,97,True,,2026-08-20
Trichilia catigua,Trichilia catigua,7271401,Trichilia,Meliaceae,Sapindales,Magnoliopsida,Tracheophyta,Plantae,ACCEPTED,EXACT,99,True,,2026-08-20
